Te_K,Tc_K,superheat_K,subcool_K,h1,h2s,h2,h3,Qe,Wc,COP,P1,P3
273.5666667,311.4833333,7.5,0,403148.8345,422273.0029,428647.7258,253927.8267,149221.0078,25498.89129,5.852058669,386515.9908,971909.4416
273.5666667,311.4833333,7.5,2.5,403148.8345,422273.0029,428647.7258,250231.8837,152916.9508,25498.89129,5.997003912,386515.9908,971909.4416
273.5666667,311.9,0,0,398846.4176,423705.7599,431992.2073,254546.8455,144299.572,33145.78975,4.353481186,297249.2321,982939.2965
273.5666667,311.9,0,2.5,398846.4176,423705.7599,431992.2073,250845.7474,148000.6701,33145.78975,4.465142369,297249.2321,982939.2965
273.5666667,311.9,0,5,398846.4176,423705.7599,431992.2073,247174.9421,151671.4755,33145.78975,4.575889627,297249.2321,982939.2965
273.5666667,311.9,0,7.5,398846.4176,423705.7599,431992.2073,243532.9786,155313.439,33145.78975,4.685766735,297249.2321,982939.2965
273.5666667,311.9,0,10,398846.4176,423705.7599,431992.2073,239918.526,158927.8916,33145.78975,4.794813847,297249.2321,982939.2965
273.5666667,311.9,2.5,0,400295.8401,423283.4307,430945.961,254546.8455,145748.9945,30650.12089,4.755250234,325025.9542,982939.2965
273.5666667,311.9,2.5,2.5,400295.8401,423283.4307,430945.961,250845.7474,149450.0926,30650.12089,4.876003366,325025.9542,982939.2965
273.5666667,311.9,2.5,5,400295.8401,423283.4307,430945.961,247174.9421,153120.898,30650.12089,4.995768158,325025.9542,982939.2965
273.5666667,311.9,2.5,7.5,400295.8401,423283.4307,430945.961,243532.9786,156762.8615,30650.12089,5.114591947,325025.9542,982939.2965
273.5666667,311.9,2.5,10,400295.8401,423283.4307,430945.961,239918.526,160377.3141,30650.12089,5.232518159,325025.9542,982939.2965
273.5666667,311.9,5,0,401730.2862,422884.7587,429936.2495,254546.8455,147183.4407,28205.96331,5.218167486,354752.0672,982939.2965
273.5666667,311.9,5,2.5,401730.2862,422884.7587,429936.2495,250845.7474,150884.5388,28205.96331,5.349384352,354752.0672,982939.2965
273.5666667,311.9,5,5,401730.2862,422884.7587,429936.2495,247174.9421,154555.3441,28205.96331,5.479527233,354752.0672,982939.2965
273.5666667,311.9,5,7.5,401730.2862,422884.7587,429936.2495,243532.9786,158197.3076,28205.96331,5.608647571,354752.0672,982939.2965
273.5666667,311.9,5,10,401730.2862,422884.7587,429936.2495,239918.526,161811.7603,28205.96331,5.736792552,354752.0672,982939.2965
273.5666667,311.9,7.5,0,403148.8345,422507.7665,428960.7439,254546.8455,148601.9889,25811.90937,5.757109511,386515.9908,982939.2965
273.5666667,311.9,7.5,2.5,403148.8345,422507.7665,428960.7439,250845.7474,152303.087,25811.90937,5.900496737,386515.9908,982939.2965
273.5666667,312.3166667,0,0,398846.4176,423941.5248,432306.5605,255166.7496,143679.6679,33460.14294,4.294054219,297249.2321,994062.83
273.5666667,312.3166667,0,2.5,398846.4176,423941.5248,432306.5605,251460.4524,147385.9652,33460.14294,4.404821745,297249.2321,994062.83
273.5666667,312.3166667,0,5,398846.4176,423941.5248,432306.5605,247784.7025,151061.7151,33460.14294,4.514676324,297249.2321,994062.83
273.5666667,312.3166667,0,7.5,398846.4176,423941.5248,432306.5605,244138.0275,154708.3901,33460.14294,4.623661961,297249.2321,994062.83
273.5666667,312.3166667,0,10,398846.4176,423941.5248,432306.5605,240519.0775,158327.3401,33460.14294,4.731819001,297249.2321,994062.83
273.5666667,312.3166667,2.5,0,400295.8401,423518.5925,431259.51,255166.7496,145129.0904,30963.66989,4.68707653,325025.9542,994062.83
273.5666667,312.3166667,2.5,2.5,400295.8401,423518.5925,431259.51,251460.4524,148835.3877,30963.66989,4.806774785,325025.9542,994062.83
273.5666667,312.3166667,2.5,5,400295.8401,423518.5925,431259.51,247784.7025,152511.1376,30963.66989,4.925486486,325025.9542,994062.83
273.5666667,312.3166667,2.5,7.5,400295.8401,423518.5925,431259.51,244138.0275,156157.8126,30963.66989,5.043259186,325025.9542,994062.83
273.5666667,312.3166667,2.5,10,400295.8401,423518.5925,431259.51,240519.0775,159776.7626,30963.66989,5.160136482,325025.9542,994062.83
273.5666667,312.3166667,5,0,401730.2862,423119.3499,430249.0377,255166.7496,146563.5366,28518.75152,5.139198905,354752.0672,994062.83
273.5666667,312.3166667,5,2.5,401730.2862,423119.3499,430249.0377,251460.4524,150269.8338,28518.75152,5.269158916,354752.0672,994062.83
273.5666667,312.3166667,5,5,401730.2862,423119.3499,430249.0377,247784.7025,153945.5837,28518.75152,5.398047795,354752.0672,994062.83
273.5666667,312.3166667,5,7.5,401730.2862,423119.3499,430249.0377,244138.0275,157592.2587,28518.75152,5.525917173,354752.0672,994062.83
273.5666667,312.3166667,5,10,401730.2862,423119.3499,430249.0377,240519.0775,161211.2088,28518.75152,5.652814383,354752.0672,994062.83
273.5666667,312.3166667,7.5,0,403148.8345,422741.817,429272.8111,255166.7496,147982.0848,26123.97666,5.66460791,386515.9908,994062.83
273.5666667,312.3166667,7.5,2.5,403148.8345,422741.817,429272.8111,251460.4524,151688.3821,26123.97666,5.806481305,386515.9908,994062.83
273.5666667,312.3166667,7.5,5,403148.8345,422741.817,429272.8111,247784.7025,155364.132,26123.97666,5.947185378,386515.9908,994062.83
273.5666667,312.7333333,0,0,398846.4176,424176.5774,432619.964,255787.5467,143058.8709,33773.54643,4.235826143,297249.2321,1005280.564
273.5666667,312.7333333,0,2.5,398846.4176,424176.5774,432619.964,252076.0055,146770.412,33773.54643,4.345721062,297249.2321,1005280.564
273.5666667,312.7333333,0,5,398846.4176,424176.5774,432619.964,248395.2702,150451.1474,33773.54643,4.454703853,297249.2321,1005280.564
273.5666667,312.7333333,0,7.5,398846.4176,424176.5774,432619.964,244743.8463,154102.5713,33773.54643,4.562818763,297249.2321,1005280.564
273.5666667,312.7333333,0,10,398846.4176,424176.5774,432619.964,241120.3644,157726.0532,33773.54643,4.670106337,297249.2321,1005280.564
273.5666667,312.7333333,2.5,0,400295.8401,423753.042,431572.1093,255787.5467,144508.2934,31276.26926,4.620381421,325025.9542,1005280.564
273.5666667,312.7333333,2.5,2.5,400295.8401,423753.042,431572.1093,252076.0055,148219.8345,31276.26926,4.739050982,325025.9542,1005280.564
273.5666667,312.7333333,2.5,5,400295.8401,423753.042,431572.1093,248395.2702,151900.5699,31276.26926,4.856735585,325025.9542,1005280.564
273.5666667,312.7333333,2.5,7.5,400295.8401,423753.042,431572.1093,244743.8463,155551.9938,31276.26926,4.973483012,325025.9542,1005280.564
273.5666667,312.7333333,2.5,10,400295.8401,423753.042,431572.1093,241120.3644,159175.4757,31276.26926,5.089337043,325025.9542,1005280.564
273.5666667,312.7333333,5,0,401730.2862,423353.2288,430560.8764,255787.5467,145942.7395,28830.59014,5.062079507,354752.0672,1005280.564
273.5666667,312.7333333,5,2.5,401730.2862,423353.2288,430560.8764,252076.0055,149654.2807,28830.59014,5.190815725,354752.0672,1005280.564
273.5666667,312.7333333,5,5,401730.2862,423353.2288,430560.8764,248395.2702,153335.016,28830.59014,5.318483433,354752.0672,1005280.564
273.5666667,312.7333333,5,7.5,401730.2862,423353.2288,430560.8764,244743.8463,156986.44,28830.59014,5.445134463,354752.0672,1005280.564
273.5666667,312.7333333,5,10,401730.2862,423353.2288,430560.8764,241120.3644,160609.9218,28830.59014,5.570816312,354752.0672,1005280.564
273.5666667,312.7333333,7.5,0,403148.8345,422975.1553,429583.9289,255787.5467,147361.2878,26435.09442,5.574456647,386515.9908,1005280.564
273.5666667,312.7333333,7.5,2.5,403148.8345,422975.1553,429583.9289,252076.0055,151072.8289,26435.09442,5.714858686,386515.9908,1005280.564
273.5666667,312.7333333,7.5,5,403148.8345,422975.1553,429583.9289,248395.2702,154753.5643,26435.09442,5.854095387,386515.9908,1005280.564
273.5666667,312.7333333,7.5,7.5,403148.8345,422975.1553,429583.9289,244743.8463,158404.9882,26435.09442,5.992223282,386515.9908,1005280.564
273.5666667,313.15,0,0,398846.4176,424410.9187,432932.4191,256409.2446,142437.173,34086.00152,4.178758631,297249.2321,1016593.022
273.5666667,313.15,0,2.5,398846.4176,424410.9187,432932.4191,252692.4141,146154.0035,34086.00152,4.287801355,297249.2321,1016593.022
273.5666667,313.15,0,5,398846.4176,424410.9187,432932.4191,249006.6519,149839.7657,34086.00152,4.395932614,297249.2321,1016593.022
273.5666667,313.15,0,7.5,398846.4176,424410.9187,432932.4191,245350.4409,153495.9766,34086.00152,4.503196908,297249.2321,1016593.022
273.5666667,313.15,0,10,398846.4176,424410.9187,432932.4191,241722.3923,157124.0253,34086.00152,4.609634991,297249.2321,1016593.022
273.5666667,313.15,2.5,0,400295.8401,423986.7803,431883.7604,256409.2446,143886.5955,31587.92028,4.555114558,325025.9542,1016593.022
273.5666667,313.15,2.5,2.5,400295.8401,423986.7803,431883.7604,252692.4141,147603.426,31587.92028,4.672780755,325025.9542,1016593.022
273.5666667,313.15,2.5,5,400295.8401,423986.7803,431883.7604,249006.6519,151289.1882,31587.92028,4.789463405,325025.9542,1016593.022
273.5666667,313.15,2.5,7.5,400295.8401,423986.7803,431883.7604,245350.4409,154945.3991,31587.92028,4.905210528,325025.9542,1016593.022
273.5666667,313.15,2.5,10,400295.8401,423986.7803,431883.7604,241722.3923,158573.4478,31587.92028,5.0200661,325025.9542,1016593.022
273.5666667,313.15,5,0,401730.2862,423586.3966,430871.7667,256409.2446,145321.0417,29141.48047,4.9867419,354752.0672,1016593.022
273.5666667,313.15,5,2.5,401730.2862,423586.3966,430871.7667,252692.4141,149037.8721,29141.48047,5.114286225,354752.0672,1016593.022
273.5666667,313.15,5,5,401730.2862,423586.3966,430871.7667,249006.6519,152723.6344,29141.48047,5.240764433,354752.0672,1016593.022
273.5666667,313.15,5,7.5,401730.2862,423586.3966,430871.7667,245350.4409,156379.8453,29141.48047,5.366228577,354752.0672,1016593.022
273.5666667,313.15,5,10,401730.2862,423586.3966,430871.7667,241722.3923,160007.8939,29141.48047,5.490726324,354752.0672,1016593.022
273.5666667,313.15,7.5,0,403148.8345,423207.7824,429894.0984,256409.2446,146739.5899,26745.26391,5.486563543,386515.9908,1016593.022
273.5666667,313.15,7.5,2.5,403148.8345,423207.7824,429894.0984,252692.4141,150456.4204,26745.26391,5.625535081,386515.9908,1016593.022
273.5666667,313.15,7.5,5,403148.8345,423207.7824,429894.0984,249006.6519,154142.1826,26745.26391,5.763344984,386515.9908,1016593.022
273.5666667,313.15,7.5,7.5,403148.8345,423207.7824,429894.0984,245350.4409,157798.3935,26745.26391,5.90004997,386515.9908,1016593.022
273.5666667,313.5666667,0,0,398846.4176,424644.5497,433243.9271,257031.8512,141814.5664,34397.50951,4.122814947,297249.2321,1028000.73
273.5666667,313.5666667,0,2.5,398846.4176,424644.5497,433243.9271,253309.6853,145536.7323,34397.50951,4.231025278,297249.2321,1028000.73
273.5666667,313.5666667,0,5,398846.4176,424644.5497,433243.9271,249618.8541,149227.5635,34397.50951,4.338324652,297249.2321,1028000.73
273.5666667,313.5666667,0,7.5,398846.4176,424644.5497,433243.9271,245957.8177,152888.5999,34397.50951,4.444757835,297249.2321,1028000.73
273.5666667,313.5666667,0,10,398846.4176,424644.5497,433243.9271,242325.1668,156521.2508,34397.50951,4.550365796,297249.2321,1028000.73
273.5666667,313.5666667,2.5,0,400295.8401,424219.8083,432194.4643,257031.8512,143263.9888,31898.62426,4.491227825,325025.9542,1028000.73
273.5666667,313.5666667,2.5,2.5,400295.8401,424219.8083,432194.4643,253309.6853,146986.1547,31898.62426,4.607915174,325025.9542,1028000.73
273.5666667,313.5666667,2.5,5,400295.8401,424219.8083,432194.4643,249618.8541,150676.986,31898.62426,4.723620203,325025.9542,1028000.73
273.5666667,313.5666667,2.5,7.5,400295.8401,424219.8083,432194.4643,245957.8177,154338.0224,31898.62426,4.838391185,325025.9542,1028000.73
273.5666667,313.5666667,2.5,10,400295.8401,424219.8083,432194.4643,242325.1668,157970.6732,31898.62426,4.952272298,325025.9542,1028000.73
273.5666667,313.5666667,5,0,401730.2862,423818.8541,431181.71,257031.8512,144698.435,29451.42378,4.913121894,354752.0672,1028000.73
273.5666667,313.5666667,5,2.5,401730.2862,423818.8541,431181.71,253309.6853,148420.6009,29451.42378,5.039505118,354752.0672,1028000.73
273.5666667,313.5666667,5,5,401730.2862,423818.8541,431181.71,249618.8541,152111.4321,29451.42378,5.164824399,354752.0672,1028000.73
273.5666667,313.5666667,5,7.5,401730.2862,423818.8541,431181.71,245957.8177,155772.4685,29451.42378,5.28913202,354752.0672,1028000.73
273.5666667,313.5666667,5,10,401730.2862,423818.8541,431181.71,242325.1668,159405.1194,29451.42378,5.412475831,354752.0672,1028000.73
273.5666667,313.5666667,7.5,0,403148.8345,423439.6993,430203.3209,257031.8512,146116.9832,27054.48642,5.400841139,386515.9908,1028000.73
273.5666667,313.5666667,7.5,2.5,403148.8345,423439.6993,430203.3209,253309.6853,149839.1491,27054.48642,5.538421496,386515.9908,1028000.73
273.5666667,313.5666667,7.5,5,403148.8345,423439.6993,430203.3209,249618.8541,153529.9804,27054.48642,5.674843648,386515.9908,1028000.73
273.5666667,313.5666667,7.5,7.5,403148.8345,423439.6993,430203.3209,245957.8177,157191.0168,27054.48642,5.810164509,386515.9908,1028000.73
273.5666667,313.5666667,7.5,10,403148.8345,423439.6993,430203.3209,242325.1668,160823.6676,27054.48642,5.944436171,386515.9908,1028000.73
273.5666667,313.5666667,10,0,404550.5186,423080.3898,429257.0135,257031.8512,147518.6674,24706.49486,5.970845651,420407.7193,1028000.73
273.5666667,313.9833333,0,0,398846.4176,424877.4714,433554.4893,257655.3748,141191.0428,34708.07173,4.067959864,297249.2321,1039504.215
273.5666667,313.9833333,0,2.5,398846.4176,424877.4714,433554.4893,253927.8267,144918.5909,34708.07173,4.175357019,297249.2321,1039504.215
273.5666667,313.9833333,0,5,398846.4176,424877.4714,433554.4893,250231.8837,148614.5339,34708.07173,4.281843574,297249.2321,1039504.215
273.5666667,313.9833333,0,7.5,398846.4176,424877.4714,433554.4893,246565.9826,152280.435,34708.07173,4.387464568,297249.2321,1039504.215
273.5666667,313.9833333,0,10,398846.4176,424877.4714,433554.4893,242928.6937,155917.7239,34708.07173,4.492261199,297249.2321,1039504.215
273.5666667,313.9833333,2.5,0,400295.8401,424452.1269,432504.2226,257655.3748,142640.4652,32208.38248,4.428675215,325025.9542,1039504.215
273.5666667,313.9833333,2.5,2.5,400295.8401,424452.1269,432504.2226,253927.8267,146368.0134,32208.38248,4.544407453,325025.9542,1039504.215
273.5666667,313.9833333,2.5,5,400295.8401,424452.1269,432504.2226,250231.8837,150063.9564,32208.38248,4.659158419,325025.9542,1039504.215
273.5666667,313.9833333,2.5,7.5,400295.8401,424452.1269,432504.2226,246565.9826,153729.8574,32208.38248,4.772976647,325025.9542,1039504.215
273.5666667,313.9833333,2.5,10,400295.8401,424452.1269,432504.2226,242928.6937,157367.1464,32208.38248,4.885906533,325025.9542,1039504.215
273.5666667,313.9833333,5,0,401730.2862,424050.6022,431490.7076,257655.3748,144074.9114,29760.42137,4.841158316,354752.0672,1039504.215
273.5666667,313.9833333,5,2.5,401730.2862,424050.6022,431490.7076,253927.8267,147802.4596,29760.42137,4.966410177,354752.0672,1039504.215
273.5666667,313.9833333,5,5,401730.2862,424050.6022,431490.7076,250231.8837,151498.4025,29760.42137,5.090600052,354752.0672,1039504.215
273.5666667,313.9833333,5,7.5,401730.2862,424050.6022,431490.7076,246565.9826,155164.3036,29760.42137,5.213780466,354752.0672,1039504.215
273.5666667,313.9833333,5,10,401730.2862,424050.6022,431490.7076,242928.6937,158801.5925,29760.42137,5.335999467,354752.0672,1039504.215
273.5666667,313.9833333,7.5,0,403148.8345,423670.9069,430511.5977,257655.3748,145493.4596,27362.76321,5.317206399,386515.9908,1039504.215
273.5666667,313.9833333,7.5,2.5,403148.8345,423670.9069,430511.5977,253927.8267,149221.0078,27362.76321,5.453433437,386515.9908,1039504.215
273.5666667,313.9833333,7.5,5,403148.8345,423670.9069,430511.5977,250231.8837,152916.9508,27362.76321,5.588505431,386515.9908,1039504.215
273.5666667,313.9833333,7.5,7.5,403148.8345,423670.9069,430511.5977,246565.9826,156582.8518,27362.76321,5.722479511,386515.9908,1039504.215
273.5666667,313.9833333,7.5,10,403148.8345,423670.9069,430511.5977,242928.6937,160220.1408,27362.76321,5.855407934,386515.9908,1039504.215
273.5666667,313.9833333,10,0,404550.5186,423311.084,429564.6058,257655.3748,146895.1438,25014.08723,5.872496664,420407.7193,1039504.215
273.5666667,314.4,0,0,398846.4176,425109.6847,433864.1071,258279.8236,140566.594,35017.68949,4.014159586,297249.2321,1051104.007
273.5666667,314.4,0,2.5,398846.4176,425109.6847,433864.1071,254546.8455,144299.572,35017.68949,4.120762224,297249.2321,1051104.007
273.5666667,314.4,0,5,398846.4176,425109.6847,433864.1071,250845.7474,148000.6701,35017.68949,4.226454466,297249.2321,1051104.007
273.5666667,314.4,0,7.5,398846.4176,425109.6847,433864.1071,247174.9421,151671.4755,35017.68949,4.331281637,297249.2321,1051104.007
273.5666667,314.4,0,10,398846.4176,425109.6847,433864.1071,243532.9786,155313.439,35017.68949,4.435285173,297249.2321,1051104.007
273.5666667,314.4,2.5,0,400295.8401,424683.7373,432813.0363,258279.8236,142016.0164,32517.19627,4.367412715,325025.9542,1051104.007
273.5666667,314.4,2.5,2.5,400295.8401,424683.7373,432813.0363,254546.8455,145748.9945,32517.19627,4.482212836,325025.9542,1051104.007
273.5666667,314.4,2.5,5,400295.8401,424683.7373,432813.0363,250845.7474,149450.0926,32517.19627,4.596032554,325025.9542,1051104.007
273.5666667,314.4,2.5,7.5,400295.8401,424683.7373,432813.0363,247174.9421,153120.898,32517.19627,4.708920679,325025.9542,1051104.007
273.5666667,314.4,2.5,10,400295.8401,424683.7373,432813.0363,243532.9786,156762.8615,32517.19627,4.820921833,325025.9542,1051104.007
273.5666667,314.4,5,0,401730.2862,424281.6421,431798.7607,258279.8236,143450.4626,30068.47452,4.770792827,354752.0672,1051104.007
273.5666667,314.4,5,2.5,401730.2862,424281.6421,431798.7607,254546.8455,147183.4407,30068.47452,4.894942062,354752.0672,1051104.007
273.5666667,314.4,5,5,401730.2862,424281.6421,431798.7607,250845.7474,150884.5388,30068.47452,5.01803105,354752.0672,1051104.007
273.5666667,314.4,5,7.5,401730.2862,424281.6421,431798.7607,247174.9421,154555.3441,30068.47452,5.140112578,354752.0672,1051104.007
273.5666667,314.4,5,10,401730.2862,424281.6421,431798.7607,243532.9786,158197.3076,30068.47452,5.261234902,354752.0672,1051104.007
273.5666667,314.4,7.5,0,403148.8345,423901.4062,430818.9301,258279.8236,144869.0109,27670.09557,5.235580429,386515.9908,1051104.007
273.5666667,314.4,7.5,2.5,403148.8345,423901.4062,430818.9301,254546.8455,148601.9889,27670.09557,5.370490628,386515.9908,1051104.007
273.5666667,314.4,7.5,5,403148.8345,423901.4062,430818.9301,250845.7474,152303.087,27670.09557,5.50424868,386515.9908,1051104.007
